Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size,Cluster
Male,63,0.4459004055068465,-0.39253176493753356,0,9,1.1325940764261662,1
Female,58,1.365859897713451,-0.4999520882955815,1,9,0.11749743611591194,1
Male,23,0.2619872332748045,-1.072860479538504,8,1,-1.4051475243494693,0
Female,80,-1.201445523653644,-0.75059950946436,0,1,1.1325940764261662,0
Male,45,-0.8056276381126262,-0.21349789267412028,1,1,0.11749743611591194,0
Female,30,-0.6978383365749644,-0.17769111822143763,9,1,0.11749743611591194,0
Female,84,0.9128561684879158,-1.3951214496126478,0,0,1.6401423965812933,0
Male,45,0.9074109390127936,1.2903866343385513,0,4,0.11749743611591194,0
Male,85,0.1519236190246419,-1.180280802896552,3,1,-0.3900508840392152,0
Male,23,0.7816020829068557,1.2903866343385513,0,1,0.11749743611591194,0
Male,79,-0.9770976956003125,0.8607053409063593,5,1,1.6401423965812933,0
Male,47,1.128412903171773,0.7532850175483113,3,1,0.6250457562710391,0
Female,93,1.209019794116756,0.7174782430956287,1,0,-0.3900508840392152,0
Female,95,-0.9476409722951328,1.0755459876224553,3,2,0.6250457562710391,0
Male,44,-0.8085142657861849,0.681671468642946,3,1,1.1325940764261662,0
Male,95,1.2431344848042691,0.5384443708322154,3,0,-1.4051475243494693,0
Male,28,0.42720293080311333,-0.21349789267412028,2,8,0.11749743611591194,1
Male,91,-0.34739736332663224,1.5768408299600123,2,0,0.6250457562710391,0
Female,81,0.9767337399611377,-1.788995968592157,2,9,0.6250457562710391,1
Female,90,0.5965954911014959,-1.2518943518019172,0,8,1.6401423965812933,1
Male,79,0.8212494766353565,0.9323188898117246,3,0,0.11749743611591194,0
Female,6,-0.21214136210722917,-0.8222130583697254,0,1,-1.4051475243494693,0
Female,38,-1.265038806037803,-0.965440156180456,7,1,-1.4051475243494693,0
Male,87,0.9293668040450136,-1.2877011262545999,5,8,-1.4051475243494693,1
Female,93,-1.0381105077914417,-1.3593146751599652,2,1,1.6401423965812933,0
Male,44,-0.4497195669977053,1.1829663109805033,2,0,-0.3900508840392152,0
Female,10,1.1228145949563861,0.9681256642644073,9,0,-0.3900508840392152,0
Female,84,-1.2488999331356334,-0.858019832822408,0,0,-0.3900508840392152,0
Female,7,1.3598023532772707,1.5410340555073296,4,3,0.11749743611591194,0
Female,41,-0.35898761080380015,1.2545798598858686,0,0,1.1325940764261662,0
Male,87,0.6702919703431108,-1.7173824196867917,9,7,0.6250457562710391,1
Female,33,-0.937231617957148,0.14456985185270627,0,0,-0.8975992041943422,0
Female,34,1.4394251666062678,0.39521727302148485,5,1,-0.8975992041943422,0
Female,53,0.5381631491033965,0.18037662630538892,5,10,-0.8975992041943422,1
Female,47,0.39991117825310285,0.21618340075807158,5,0,-0.3900508840392152,0
Male,53,-0.06238661734563299,-1.7173824196867917,1,1,1.1325940764261662,0
Male,92,-0.6823117786338526,-1.681575645234109,0,1,-1.4051475243494693,0
Male,89,-1.0355300375984118,0.2877969496634369,0,12,1.6401423965812933,1
Female,27,0.9955842934051353,0.10876307740002361,3,0,0.11749743611591194,0
Male,70,-0.937231617957148,-0.3567249904848509,3,9,-0.3900508840392152,1
Female,86,1.0766285521794454,0.21618340075807158,2,5,1.1325940764261662,1
Female,99,-0.15364341493473066,-0.034464020410707,3,1,-0.8975992041943422,0
Female,96,-1.0063576033822947,1.1829663109805033,3,2,1.6401423965812933,0
Female,65,-0.44431807430551573,0.14456985185270627,0,1,0.6250457562710391,0
Female,82,1.32015495954877,-0.6073724116536294,4,0,0.6250457562710391,0
Male,36,1.6745322432610459,1.218773085433186,2,6,1.6401423965812933,1
Female,30,0.6347558342102847,-0.17769111822143763,7,0,1.1325940764261662,0
Female,96,-0.42656094043483583,0.18037662630538892,5,0,0.6250457562710391,0
Female,69,0.7259470266249833,-0.75059950946436,2,9,1.6401423965812933,1
Female,34,-0.4016309741631916,-1.3235079007072825,5,0,1.1325940764261662,0
Male,74,1.4063382903176733,-0.9296333817277733,0,4,-1.4051475243494693,0
Male,97,0.7997091110409973,1.505227281054647,7,1,0.6250457562710391,0
Male,56,0.18728480802573724,-0.07027079486338966,2,0,1.6401423965812933,0
Female,30,0.3405822322048829,-0.2493046671268029,0,0,-1.4051475243494693,0
Male,13,-0.2205388244303093,-0.07027079486338966,4,1,-0.3900508840392152,0
Female,95,1.2668616895452638,-1.2518943518019172,2,11,0.6250457562710391,1
Female,2,-0.1167951753139232,-0.32091821603216825,4,1,1.6401423965812933,0
Female,78,1.4093561283400302,-0.2851114415794856,4,9,0.11749743611591194,1
Female,54,1.1871732710418677,-1.3951214496126478,3,1,-0.8975992041943422,0
Female,85,-0.9298401016415202,-0.8938266072750907,5,7,0.11749743611591194,1
Male,13,-1.0094410465790509,0.7174782430956287,0,1,-0.8975992041943422,0
Female,85,-0.3967105860832618,1.720067927770743,0,8,-0.8975992041943422,1
Female,41,-0.8966438833955939,1.6484543788653776,0,1,0.11749743611591194,0
Female,25,1.0072838828396349,0.21618340075807158,8,2,0.11749743611591194,0
Female,74,-1.1783525022651735,-0.3567249904848509,0,5,-1.4051475243494693,1
Male,8,0.8248358928358387,0.14456985185270627,5,0,1.1325940764261662,0
Male,62,0.8722684339263618,-0.6789859605589947,0,10,1.1325940764261662,1
Male,52,-0.22898002353632219,-1.4667349985180131,0,1,1.1325940764261662,0
Female,36,-0.01829994014946216,0.18037662630538892,5,5,-0.8975992041943422,1
Male,11,0.917426662304384,-0.965440156180456,7,0,-0.3900508840392152,0
Female,84,0.5036985641524216,1.1471595365278207,0,1,-0.3900508840392152,0
Female,99,-1.1602236057395656,1.720067927770743,7,0,0.6250457562710391,0
Female,51,0.03556190803216917,-0.858019832822408,0,0,1.1325940764261662,0
Female,57,-0.8066554525115448,0.0371495284946583,0,1,1.6401423965812933,0
Male,92,-0.46362786397030686,-0.32091821603216825,5,6,-0.8975992041943422,1
Male,29,0.16095526470024635,1.7558747022234256,3,7,-0.3900508840392152,1
Male,62,0.7328137015454186,-0.07027079486338966,3,1,0.11749743611591194,0
Female,43,0.6592046958696691,1.3978069576965992,3,0,0.11749743611591194,0
Male,72,-0.7401099372794278,-0.8938266072750907,8,0,-1.4051475243494693,0
Female,28,0.1292898338569649,1.326193408791234,0,6,-0.3900508840392152,1
Female,57,0.7061123955649997,-1.7173824196867917,4,5,0.11749743611591194,1
Female,86,0.7642385800825702,1.4336137321492817,7,9,1.1325940764261662,1
Female,26,-1.0132461466941964,-1.574155321876061,7,1,1.1325940764261662,0
Female,13,-0.13601749141284886,-0.39253176493753356,8,9,-0.3900508840392152,1
Male,1,-0.8565372534462996,0.6100579197375807,0,1,0.6250457562710391,0
Female,89,0.26187789131747274,0.46683082192685016,6,2,-0.3900508840392152,0
Female,91,-1.2902093246155772,1.612647604412695,5,0,0.6250457562710391,0
Female,67,0.5982137520700062,0.4310240474741675,8,1,1.6401423965812933,0
Male,63,0.7992061380372711,0.0013427540419756504,7,0,0.11749743611591194,0
Female,90,1.675275768570902,0.39521727302148485,5,0,1.1325940764261662,0
Female,87,0.42075175532053877,1.6484543788653776,4,1,1.1325940764261662,0
Female,89,0.8844491279731213,0.14456985185270627,5,1,-0.8975992041943422,0
Female,34,-0.7954369676893049,0.32360372411611954,0,0,1.1325940764261662,0
Male,89,-0.5856097515696327,1.111352762075138,5,0,-0.3900508840392152,0
Male,31,-1.045458287324137,-0.965440156180456,2,1,1.1325940764261662,0
Male,55,-0.9944611984245979,1.505227281054647,1,2,-0.3900508840392152,0
Female,3,1.701911469376922,-1.681575645234109,5,9,-0.8975992041943422,1
Male,64,1.1601439391894535,1.1829663109805033,5,3,-1.4051475243494693,0
Female,1,-0.05226155209671082,1.6484543788653776,1,0,-0.3900508840392152,0
Female,20,0.9888706972249645,-1.072860479538504,5,7,0.11749743611591194,1
Female,18,1.5819414737925006,-0.7864062839170427,0,7,0.11749743611591194,1
Female,83,0.2924280341959701,-1.1086672539911866,5,4,1.1325940764261662,0
Female,21,0.5689101075050911,-1.7173824196867917,5,1,-1.4051475243494693,0
Male,19,1.7224896257467615,-1.180280802896552,0,4,-1.4051475243494693,0
Female,74,-0.7562706785730638,-0.1060775693160723,0,9,1.1325940764261662,1
Female,44,1.6361532162375936,0.10876307740002361,0,0,-1.4051475243494693,0
Female,52,0.19321114211311935,-1.1444740284438693,0,5,-0.8975992041943422,1
Female,14,-0.6762979709806052,-0.75059950946436,2,1,1.1325940764261662,0
Male,10,1.5317097785942841,0.5384443708322154,3,1,0.6250457562710391,0
Female,80,-0.4502662767843642,-0.034464020410707,7,1,-0.8975992041943422,0
Female,82,1.6127759057600606,1.1829663109805033,4,0,-0.8975992041943422,0
Female,32,-0.9762666967245909,0.8607053409063593,0,6,-0.3900508840392152,1
Female,16,-1.1084611231387043,1.1471595365278207,0,4,-1.4051475243494693,0
Male,61,-1.27249592752783,-1.0012469306331386,4,0,1.1325940764261662,0
Male,57,-1.3187257070877036,-1.0012469306331386,0,0,-1.4051475243494693,0
Male,95,1.4760328539209455,-0.21349789267412028,2,1,-0.8975992041943422,0
Female,38,1.1021270966292147,1.6842611533180603,0,8,-0.3900508840392152,1
Male,70,-0.4976332127004882,-0.46414531384289887,7,1,1.1325940764261662,0
Female,40,1.4961955108529243,1.4336137321492817,0,5,-0.8975992041943422,1
Female,92,1.1526868176994265,-0.6789859605589947,4,1,1.1325940764261662,0
Female,73,-0.05626346773505371,-1.180280802896552,3,8,1.6401423965812933,1
Female,62,-0.8159713872762119,-1.3235079007072825,5,0,-1.4051475243494693,0
Female,12,0.605605268385634,0.9681256642644073,1,11,1.1325940764261662,1
Male,65,-1.2312084044393525,1.505227281054647,5,1,1.6401423965812933,0
Female,88,1.2619194330738677,1.0755459876224553,0,2,-0.8975992041943422,0
Female,55,-0.8618294041811574,0.10876307740002361,3,1,1.1325940764261662,0
Female,99,0.25840081707432233,-1.3235079007072825,9,2,0.6250457562710391,0
Female,20,0.6712760479590968,-0.6789859605589947,3,1,0.6250457562710391,0
Male,97,0.6884646036516515,-0.6789859605589947,0,7,0.11749743611591194,1
Female,93,-1.0527841984653656,-0.2851114415794856,0,9,1.1325940764261662,1
Male,84,1.3512736806053924,1.1471595365278207,0,6,-0.8975992041943422,1
Female,16,1.0246692540553868,0.896512115359042,4,2,1.1325940764261662,0
Female,10,0.7124979658731753,0.21618340075807158,1,4,1.6401423965812933,0
Female,59,0.19902813424316967,-0.46414531384289887,1,1,-0.8975992041943422,0
Female,54,-0.8731790993521954,-0.5715656372009468,3,0,0.6250457562710391,0
Male,82,0.6183545406105188,-0.14188434376875497,0,1,0.11749743611591194,0
Male,83,0.3485204583071696,0.07295630294734096,0,1,1.1325940764261662,0
Male,87,0.26220591718946806,-1.4667349985180131,4,9,0.11749743611591194,1
Male,1,-0.6764291813294032,-0.14188434376875497,0,0,-1.4051475243494693,0
Male,89,-0.23129807303175579,-1.6457688707814264,5,6,-1.4051475243494693,1
Female,32,0.0024969001350410467,-0.07027079486338966,0,0,-0.8975992041943422,0
Female,1,-0.08508600768770905,0.6458646941902634,3,0,-0.3900508840392152,0
Female,54,0.1410331600743973,0.5384443708322154,1,12,0.6250457562710391,1
Female,56,-0.5212073387012185,0.896512115359042,5,0,1.1325940764261662,0
Female,31,0.7109234416875977,1.0755459876224553,4,4,1.6401423965812933,0
Female,26,0.7718706487043279,-0.6431791861063121,5,0,0.6250457562710391,0
Male,7,1.1930339999548507,0.5026375963795328,1,1,-0.3900508840392152,0
Female,60,0.4757288914669542,-1.5025417729706958,0,1,-0.8975992041943422,0
Male,92,-0.31288904159272474,0.8248985664536767,0,8,0.6250457562710391,1
Female,93,0.8908346982812968,-0.3567249904848509,0,1,0.6250457562710391,0
Female,8,-0.7472609012889257,1.00393243871709,5,0,-1.4051475243494693,0
Female,81,0.31893252465319183,1.0755459876224553,7,0,1.1325940764261662,0
Male,21,-0.02971524049489925,-1.0370537050858213,3,4,-0.8975992041943422,0
Male,96,0.5316245000549564,-1.3951214496126478,0,0,1.6401423965812933,0
Female,78,-1.1141469049199566,1.0755459876224553,0,3,-0.3900508840392152,0
Male,86,0.6550715698825281,0.4310240474741675,0,1,-0.8975992041943422,0
Male,1,1.5787924254213457,0.14456985185270627,5,1,-1.4051475243494693,0
Female,62,1.4171194073105862,-0.2493046671268029,0,1,1.1325940764261662,0
Male,68,1.3170277795690812,-1.6099620963287438,7,1,-0.3900508840392152,0
Male,70,-0.6458790384509059,0.896512115359042,0,0,0.11749743611591194,0
Female,21,-0.12779497622149955,-1.5383485474233785,5,0,0.11749743611591194,0
Male,74,1.6205829215135492,-1.180280802896552,9,8,0.6250457562710391,1
Female,62,0.6310382076610044,0.5384443708322154,4,0,-0.8975992041943422,0
Male,22,0.3457650409824089,-0.21349789267412028,6,0,-0.3900508840392152,0
Female,87,1.4548642509815142,-0.21349789267412028,3,14,-0.8975992041943422,1
Male,44,1.0079399345836255,-0.32091821603216825,5,9,0.6250457562710391,1
Female,27,1.5847843646831268,0.0371495284946583,2,8,1.1325940764261662,1
Female,95,-0.5643536750643361,-0.17769111822143763,0,4,1.1325940764261662,0
Male,89,-0.8968844357017238,-0.14188434376875497,0,9,-0.8975992041943422,1
Female,41,-1.0797916619263135,-1.3593146751599652,5,1,-0.3900508840392152,0
Male,41,0.9902484058873448,-0.07027079486338966,1,14,0.6250457562710391,1
Male,21,1.6041816279137833,-1.072860479538504,3,11,1.6401423965812933,1
Female,59,1.041814072965009,1.6842611533180603,0,1,-1.4051475243494693,0
Female,64,0.5469323740814047,0.5742511452848981,5,1,1.6401423965812933,0
Female,38,0.764785289869229,1.111352762075138,8,0,0.11749743611591194,0
Female,70,1.0185242360533413,-1.0012469306331386,4,4,-0.3900508840392152,0
Female,25,-0.49570879425144904,0.789091792000994,4,1,0.6250457562710391,0
Female,3,1.2354368110081122,0.2877969496634369,6,3,-1.4051475243494693,0
Female,70,0.9422910234016292,-1.5383485474233785,8,1,0.11749743611591194,0
Male,29,1.3107296828267712,0.9681256642644073,1,9,0.6250457562710391,1
Male,88,-0.375629456709696,-1.3593146751599652,0,3,-0.3900508840392152,0
Female,20,-0.1922411258728465,-1.180280802896552,5,1,-0.3900508840392152,0
Female,58,-0.6984069147530896,-0.2493046671268029,2,0,1.1325940764261662,0
Female,70,-1.1996304471619366,1.5410340555073296,2,0,0.6250457562710391,0
Female,44,1.460396954022502,1.0755459876224553,7,1,0.6250457562710391,0
Female,87,-0.21609954096263934,1.1471595365278207,1,0,-0.3900508840392152,0
Female,0,0.7074463674444473,0.4310240474741675,3,0,1.6401423965812933,0
Female,96,-0.552938374718899,-1.681575645234109,0,9,1.1325940764261662,1
Female,75,0.07612777420225691,-0.6431791861063121,1,9,0.11749743611591194,1
Male,14,1.1019084127145513,0.6458646941902634,4,0,-1.4051475243494693,0
Female,8,1.660908235377507,1.2545798598858686,3,1,-1.4051475243494693,0
Male,58,-0.11874146215442875,0.8607053409063593,1,0,-0.3900508840392152,0
Female,5,0.49571660126720224,-0.14188434376875497,2,0,1.1325940764261662,0
Male,70,-1.187449753115177,-1.0012469306331386,2,0,0.6250457562710391,0
Female,49,0.5627869578945117,0.7532850175483113,5,3,-0.3900508840392152,0
Male,60,1.732264796732222,-1.1086672539911866,2,0,0.6250457562710391,0
Female,25,1.1641458548277963,-0.1060775693160723,7,1,0.6250457562710391,0
Male,47,-1.2810464685911747,-1.2160875773492346,0,0,-0.3900508840392152,0
Male,53,0.7651351841326907,0.39521727302148485,6,12,1.6401423965812933,1
Male,24,1.6904743006400185,0.3594104985688022,5,1,0.6250457562710391,0
Female,46,0.375681000508382,-1.7173824196867917,6,9,-0.8975992041943422,1
Female,70,1.3860662914283626,-0.7147927350116774,7,1,-1.4051475243494693,0
Male,53,0.7382151942376082,-1.4667349985180131,0,14,-0.3900508840392152,1
Male,63,-0.7280385851900001,-0.14188434376875497,7,0,0.6250457562710391,0
Female,24,-0.5382428156535086,-0.2493046671268029,0,1,1.1325940764261662,0
Female,5,-0.23346304378692487,-0.07027079486338966,3,1,-0.3900508840392152,0
Male,7,-0.9632112670191773,-0.034464020410707,0,8,1.6401423965812933,1
Female,71,-0.7880454513736771,-0.3567249904848509,1,1,1.1325940764261662,0
Male,23,-0.9860637361015178,-0.034464020410707,3,4,0.6250457562710391,0
Female,0,-1.0825689476425406,1.0755459876224553,3,1,1.1325940764261662,0
Female,2,0.6078795810981349,1.2903866343385513,5,0,0.11749743611591194,0
Female,72,0.9113253810852711,-1.681575645234109,0,1,0.11749743611591194,0
Male,18,1.0283650122132009,1.1829663109805033,1,0,0.11749743611591194,0
Male,11,1.2165206523897156,0.2877969496634369,2,6,0.11749743611591194,1
Female,95,-0.9513804672358794,-0.75059950946436,0,1,1.6401423965812933,0
Male,20,1.10269567480734,1.326193408791234,2,0,0.11749743611591194,0
Female,58,1.3102485782145112,0.681671468642946,5,1,1.6401423965812933,0
Female,67,1.1134111866258538,-0.5357588627482641,5,0,-0.8975992041943422,0
Male,43,-0.2780745623782882,-1.180280802896552,5,9,1.1325940764261662,1
Male,36,-1.3166044731154674,-1.1444740284438693,0,0,1.1325940764261662,0
Male,2,1.4099903116925545,-0.2851114415794856,4,8,0.11749743611591194,1
Female,35,-0.2845257378608628,-0.1060775693160723,2,0,1.6401423965812933,0
Female,81,0.6840690569669142,1.0755459876224553,3,3,0.11749743611591194,0
Male,84,1.224743167581065,0.896512115359042,0,0,-0.3900508840392152,0
Female,18,-1.051450226585918,-1.3593146751599652,3,0,-0.8975992041943422,0
Female,54,1.5048553938736007,-1.681575645234109,6,8,0.11749743611591194,1
Female,98,-1.287300828550552,1.0755459876224553,0,12,1.6401423965812933,1
Female,75,-0.5343502419724976,-0.32091821603216825,4,9,0.11749743611591194,1
Female,98,-0.999403454895994,-1.0012469306331386,0,0,0.11749743611591194,0
Male,94,-0.904232215234419,-0.9296333817277733,3,0,-0.8975992041943422,0
Male,24,-0.8747098867548403,0.4310240474741675,0,5,-0.3900508840392152,1
Female,47,1.6875001994005943,1.3620001832439166,0,6,-0.8975992041943422,1
Female,40,0.1152284581440989,0.14456985185270627,2,1,0.11749743611591194,0
Male,68,-0.5181020271129961,-1.681575645234109,0,9,-1.4051475243494693,1
Female,18,1.5356898258411606,0.8248985664536767,0,2,-0.8975992041943422,0
Female,83,0.10464415667438329,1.111352762075138,5,0,1.1325940764261662,0
Male,34,-0.7381199136559895,-0.17769111822143763,7,1,-0.3900508840392152,0
Male,81,-1.3106562706366187,0.18037662630538892,0,10,0.6250457562710391,1
Female,61,0.778912270756494,-0.2851114415794856,0,1,-0.3900508840392152,0
Female,77,-0.6477378517255461,0.3594104985688022,5,5,-0.3900508840392152,1
Male,52,-0.6588251261989878,-1.1086672539911866,1,1,1.1325940764261662,0
Male,40,1.338721223903705,-1.4309282240653305,1,1,1.1325940764261662,0
Male,93,1.0556786331546777,-0.8938266072750907,0,8,1.1325940764261662,1
Female,45,1.4572260372598804,1.612647604412695,5,1,-0.8975992041943422,0
Female,83,1.6819237595766738,-1.7173824196867917,0,1,-1.4051475243494693,0
Male,23,-0.3693750967503186,-0.9296333817277733,7,0,1.6401423965812933,0
Male,15,0.4445664336273989,1.4694205066019643,5,0,1.6401423965812933,0
Male,79,0.7741012246338961,-1.1086672539911866,3,6,1.1325940764261662,1
Male,80,-0.574281924790061,1.00393243871709,1,1,0.6250457562710391,0
Female,35,0.7381277206717428,-1.2877011262545999,3,0,0.11749743611591194,0
Female,39,1.047631065095059,0.9681256642644073,5,2,0.6250457562710391,0
Male,4,-0.30700644428827534,-0.8222130583697254,3,0,0.11749743611591194,0
Female,83,0.4105829532886839,1.505227281054647,5,4,1.6401423965812933,0
Female,94,0.08262268646776423,-0.4283385393902162,5,0,0.11749743611591194,0
Female,33,-0.029212267491173095,-1.2160875773492346,9,1,-0.8975992041943422,0
Female,12,0.8375414282777908,1.612647604412695,0,10,0.6250457562710391,1
Female,77,-0.9726146753497097,-1.3593146751599652,7,1,-0.8975992041943422,0
Female,48,0.16517586425325279,0.6458646941902634,1,8,0.11749743611591194,1
Male,97,0.3934381343790619,0.25199017521075423,0,4,0.6250457562710391,0
Female,28,1.4772793522345276,1.4336137321492817,0,4,1.6401423965812933,0
Female,99,0.7313703877086393,0.8248985664536767,8,7,-0.8975992041943422,1
Male,27,-0.6179531025483711,-0.7147927350116774,0,9,-0.3900508840392152,1
Female,95,1.055766106720543,1.1829663109805033,7,6,-0.8975992041943422,1
Female,6,-0.7559426527010685,1.1471595365278207,0,6,-0.8975992041943422,1
Male,18,-0.7185695716850685,-0.07027079486338966,4,6,0.6250457562710391,1
Male,42,-1.2539296631728951,1.3620001832439166,0,6,0.11749743611591194,1
Male,50,1.2720007615398572,-0.3567249904848509,0,9,1.6401423965812933,1
Male,86,0.3976806023235347,-1.574155321876061,6,5,0.6250457562710391,1
Male,69,1.6255907831593444,-0.07027079486338966,7,5,0.11749743611591194,1
Male,23,0.46910276885264873,0.896512115359042,0,10,-0.3900508840392152,1
Female,82,-0.6270066166154419,-0.17769111822143763,5,7,-1.4051475243494693,1
Female,97,0.5003964370410021,0.25199017521075423,0,7,0.11749743611591194,1
Male,42,-0.34744110010956497,0.46683082192685016,9,7,1.1325940764261662,1
Female,75,-0.7491634513464986,-1.6457688707814264,1,5,0.6250457562710391,1
Female,14,-0.35157422609670597,-1.5025417729706958,5,8,-1.4051475243494693,1
Male,3,-1.089020123125115,-0.75059950946436,1,8,-1.4051475243494693,1
Male,16,-0.6883037178956338,1.111352762075138,5,6,-0.8975992041943422,1
Female,45,0.3268270139725458,-0.5357588627482641,3,5,-0.8975992041943422,1
Female,23,0.37699310399636327,0.18037662630538892,0,1,0.6250457562710391,0
Male,38,-0.7572766245805161,0.39521727302148485,4,9,-0.3900508840392152,1
Female,45,0.08767428489649214,1.612647604412695,0,0,0.6250457562710391,0
Female,82,1.0335478209907267,1.4694205066019643,0,1,-1.4051475243494693,0
Male,73,-0.3705778582809681,-0.2493046671268029,3,3,-1.4051475243494693,0
Male,36,-0.7775048866868941,-0.3567249904848509,3,1,1.6401423965812933,0
Male,13,1.4112805467890694,1.0755459876224553,5,1,0.11749743611591194,0
Female,96,-0.25080467821974406,1.7558747022234256,5,8,-1.4051475243494693,1
Female,83,-1.2714681131289114,-1.7173824196867917,5,0,0.11749743611591194,0
Male,33,1.317071516352014,0.8607053409063593,0,0,0.11749743611591194,0
Male,68,0.5323680253648125,0.32360372411611954,2,1,0.6250457562710391,0
Male,88,1.232943814380948,-0.6073724116536294,7,0,-1.4051475243494693,0
Female,87,1.6162311116117447,-1.3951214496126478,1,1,1.1325940764261662,0
Female,88,1.3479059483195739,1.0397392131697727,0,6,1.1325940764261662,1
Female,43,0.295752029698856,0.5742511452848981,8,1,1.6401423965812933,0
Female,64,-0.45398390333364447,1.4694205066019643,0,10,1.1325940764261662,1
Male,96,-0.9388717473171246,-0.32091821603216825,3,1,1.1325940764261662,0
Female,72,1.4289283387024176,0.681671468642946,1,1,1.6401423965812933,0
Male,48,1.2418005129248215,-0.858019832822408,0,2,1.6401423965812933,0
Female,64,-0.717672967634948,-1.4309282240653305,0,1,1.1325940764261662,0
Female,8,-1.1617981299251432,1.0755459876224553,1,0,-0.8975992041943422,0
Female,52,-0.5328631913527855,0.681671468642946,2,1,1.6401423965812933,0
Male,3,-0.3684566243087317,-0.4283385393902162,5,1,-0.8975992041943422,0
Female,44,0.44522248537138953,0.39521727302148485,0,4,-1.4051475243494693,0
Male,14,-0.5141219798661195,-1.3235079007072825,5,8,0.11749743611591194,1
Female,50,0.13873697897043008,-0.21349789267412028,1,1,-0.8975992041943422,0
Male,53,0.8789601617150663,-1.788995968592157,5,1,-0.8975992041943422,0
Female,31,0.8451516285080821,1.7558747022234256,7,0,-0.3900508840392152,0
Female,31,0.6103944461167656,1.5410340555073296,2,4,-0.3900508840392152,0
Male,97,0.825776233668892,-0.32091821603216825,1,4,1.6401423965812933,0
Male,27,-0.5701925355858527,0.5384443708322154,7,4,1.1325940764261662,0
Male,2,0.019379298347066785,1.720067927770743,7,6,0.6250457562710391,1
Male,81,-0.04314243285524096,0.32360372411611954,0,7,1.1325940764261662,1
Male,64,1.6504332758651232,0.789091792000994,0,10,0.6250457562710391,1
Female,11,0.798768770207944,0.2877969496634369,7,10,-0.8975992041943422,1
Female,78,0.4865974820257324,0.5742511452848981,5,7,1.6401423965812933,1
Male,72,0.8388754001572384,-0.4283385393902162,2,8,-1.4051475243494693,1
Male,36,1.1614997794603674,1.1829663109805033,1,5,1.6401423965812933,1
Male,97,0.15406672138834465,0.5742511452848981,0,5,0.6250457562710391,1
Male,88,0.4560036023643023,-1.180280802896552,0,7,-0.3900508840392152,1
Female,21,0.2880543559026992,1.4336137321492817,0,7,0.6250457562710391,1
Female,62,-0.4577233982743911,1.326193408791234,0,5,0.11749743611591194,1
Male,73,1.3718955737581648,0.21618340075807158,3,10,0.6250457562710391,1
Female,34,-1.2036760995832123,-1.681575645234109,8,4,1.1325940764261662,0
Female,50,-0.1370015690288348,0.7532850175483113,9,5,-1.4051475243494693,1
Male,39,-0.22552481768463817,-1.1444740284438693,0,5,0.11749743611591194,1
Female,82,-1.0448897091460116,-0.14188434376875497,7,8,-0.8975992041943422,1
Male,39,0.17105846155770216,-1.788995968592157,7,4,1.1325940764261662,0
Female,13,0.6547654124019991,-0.07027079486338966,0,6,1.6401423965812933,1
Female,68,-0.7691292927552803,1.2903866343385513,5,5,-0.3900508840392152,1
Female,77,0.7998184529983291,-0.034464020410707,5,6,1.1325940764261662,1
Female,35,0.02491200138805449,-0.75059950946436,1,10,-1.4051475243494693,1
Male,5,0.04706468194347168,-0.2851114415794856,5,0,1.1325940764261662,0
Female,47,0.23038740760592213,0.25199017521075423,2,1,-1.4051475243494693,0
Female,48,0.8919499862460809,1.505227281054647,0,7,-0.8975992041943422,1
Female,34,-0.11554867700034098,-0.39253176493753356,0,0,0.6250457562710391,0
Female,20,-0.40858512264949237,1.4336137321492817,5,1,-1.4051475243494693,0
Male,61,-0.23512504153836783,1.5410340555073296,5,10,-1.4051475243494693,1
Male,16,-0.5845163319963149,0.6100579197375807,0,9,1.1325940764261662,1
Male,2,0.003437240968094294,1.5768408299600123,4,1,-0.8975992041943422,0
Female,52,-0.6178656289825057,1.5768408299600123,4,10,-1.4051475243494693,1
Male,99,0.6331594416332408,-1.1086672539911866,5,1,0.11749743611591194,0
Female,84,1.5666992049404516,0.39521727302148485,3,0,1.1325940764261662,0
Female,58,0.18881559542838208,1.5410340555073296,2,4,-0.8975992041943422,0
Female,91,-1.2452697801522186,0.21618340075807158,1,0,-0.8975992041943422,0
Female,1,-0.44591446688255965,1.4694205066019643,1,0,-0.8975992041943422,0
Female,67,0.1665535729156331,1.5410340555073296,2,1,1.6401423965812933,0
Male,56,0.5838024820936785,1.2903866343385513,0,0,-0.8975992041943422,0
Female,62,-0.08200256449095306,0.07295630294734096,3,1,1.6401423965812933,0
Female,12,-0.26679047238164927,0.0371495284946583,1,0,1.1325940764261662,0
Female,38,0.2207215785777934,-0.965440156180456,4,9,1.6401423965812933,1
Female,51,-1.153028904947135,1.1471595365278207,4,1,0.6250457562710391,0
Male,20,-0.0828991685410736,0.789091792000994,0,1,-1.4051475243494693,0
Male,43,0.4165967609419314,-0.7147927350116774,3,1,-0.8975992041943422,0
Male,93,0.23576703190664536,1.3978069576965992,2,0,1.1325940764261662,0
Female,54,-0.673695632396109,-0.75059950946436,5,0,-0.3900508840392152,0
Male,23,0.02967931072771979,0.8248985664536767,5,7,1.6401423965812933,1
Female,1,0.6106568668143619,-0.858019832822408,9,3,0.11749743611591194,0
Female,64,0.7886218365675555,1.3978069576965992,5,8,-0.3900508840392152,1
